9,7,10,12,14,15,18,21,10,12,12,13,19,16,6,11,12,13,20,22,26,22,24,21,27,47,16,23,25,19,42,12,9,11,11,30,19,15,12,36,20,25,18,10,14,11,31,19,16,57,12,25,26,32,12,13,9,1,20,13,10,2,9,21,21,21,12,21,10,6,1,11,21,11,18,10,11,13,27,24,20,43,14,13,19,24,24,24,12,13,25,17,61,10,20,20,20,22,18,18,18,18,27,2,9,35,26,28,17,17,19,18,18,14,18,45,12,49,43,26,6,21,11,13,11,10,12,49,21,15,16,19,30,30,30,30,30,16,19,17,16,21,20,13,17,21,27,25,15,15,16,24,16,33,28,16,28,16,34,15,15,22,15,16,15,11,15,12,15,14,14,24,25,19,25,27,14,51,44,24,20,17,18,20,16,26,32,31,17,22,10,10,11,23,23,57,17,9
12,11,12,14,18,18,21,24,1,2,2,4,9,8,8,9,11,8,17,21,23,17,20,20,26,43,14,21,23,20,42,11,1,1,14,29,22,17,10,33,17,20,17,3,5,1,29,15,7,55,10,20,22,31,4,11,1,11,17,15,14,8,8,11,15,12,2,18,1,7,11,1,11,3,8,10,3,5,22,19,14,41,13,11,14,19,19,19,2,12,28,16,59,7,21,21,21,23,13,12,12,12,30,11,13,34,24,26,15,14,16,16,16,9,19,49,1,49,43,22,12,18,4,15,1,1,14,49,16,19,20,19,27,27,27,27,27,7,18,7,11,11,11,5,12,12,23,16,13,13,12,15,8,32,24,8,27,9,33,13,16,19,6,6,6,1,14,2,6,5,4,27,29,19,24,22,6,51,44,18,14,20,21,23,6,22,28,27,16,22,14,13,14,22,22,57,8,13
16,15,16,19,22,22,26,29,10,12,8,10,3,6,16,16,10,10,11,18,18,19,23,19,24,46,18,25,28,26,46,18,11,12,18,28,27,22,16,38,12,22,16,14,7,11,33,11,9,59,16,22,24,30,14,17,12,21,22,20,18,18,18,5,7,6,12,11,11,17,21,11,1,13,8,12,13,10,24,22,17,45,11,18,16,21,21,21,13,11,33,14,63,18,27,27,27,29,15,15,15,15,35,22,17,33,29,30,19,19,21,20,20,12,24,53,12,53,48,25,20,23,14,20,10,10,18,54,18,23,24,14,22,22,22,22,22,6,14,12,18,7,6,10,20,4,25,8,19,20,20,7,13,31,26,8,25,8,31,20,21,11,7,8,8,10,12,10,8,10,9,32,33,17,23,25,13,55,48,21,17,24,26,28,10,24,30,30,12,22,18,17,19,21,21,61,7,17
12,11,11,13,17,18,21,24,3,1,4,3,11,7,8,8,10,7,16,20,22,16,19,19,25,42,13,20,22,19,41,10,2,2,14,28,22,16,9,32,16,19,16,3,6,4,28,14,6,54,9,19,21,30,1,10,1,11,16,14,14,8,8,13,16,13,5,17,3,7,11,3,13,1,8,9,1,6,21,18,13,40,12,10,13,18,18,18,1,11,28,15,58,7,20,20,20,22,12,11,11,11,30,11,13,33,23,25,14,13,15,15,15,8,18,48,4,48,42,21,12,18,1,14,4,3,13,48,15,18,19,18,26,26,26,26,26,8,17,6,10,13,12,6,11,13,22,17,12,12,11,16,7,31,23,9,26,9,32,12,15,18,7,8,7,4,13,4,7,6,6,27,28,18,23,21,5,50,43,17,13,20,20,23,6,21,27,26,16,21,14,13,14,21,21,56,9,13
12,10,11,14,17,18,21,24,7,7,5,5,6,1,11,11,5,5,11,15,16,15,18,14,20,41,13,21,23,21,42,13,8,8,14,23,22,17,12,33,11,18,11,9,3,8,29,12,1,55,12,18,20,25,10,12,9,18,17,15,13,15,13,8,11,9,9,12,8,12,18,8,8,8,1,7,8,7,19,17,12,40,7,13,11,17,17,16,9,6,28,10,58,14,22,22,22,24,11,10,10,10,30,18,12,28,24,26,14,14,16,15,15,7,19,48,9,49,43,20,16,18,10,15,7,7,13,49,14,18,19,12,20,20,20,20,20,3,12,5,12,8,7,7,14,8,20,12,14,14,14,11,9,26,22,9,21,4,27,15,16,13,4,5,4,7,8,7,5,6,7,27,28,12,18,20,8,51,44,16,12,20,21,23,5,19,25,25,10,17,13,13,14,16,16,56,2,12
4,3,4,7,10,10,14,17,11,8,10,6,11,5,4,8,1,2,9,11,15,11,15,10,16,38,10,17,20,14,36,7,11,10,6,19,15,10,9,30,9,14,7,9,8,12,25,8,6,51,8,14,16,21,11,9,11,11,14,8,6,8,7,13,10,13,13,10,11,5,10,10,12,9,7,1,10,13,16,13,9,37,3,10,8,13,13,13,10,2,21,6,55,8,15,15,15,17,7,7,7,7,23,11,5,24,21,22,11,11,13,12,12,4,12,41,11,43,38,17,8,15,11,8,12,11,6,44,10,11,12,8,19,19,19,19,19,10,8,6,12,15,14,13,14,12,17,14,11,12,12,13,5,22,18,16,17,5,23,11,9,11,9,9,9,11,4,12,9,11,12,20,21,8,14,16,9,45,38,13,9,12,14,16,8,16,22,22,6,11,6,5,7,12,12,51,9,5
12,11,11,13,18,18,21,24,3,1,4,3,11,7,8,8,11,7,16,20,22,16,20,19,25,43,13,20,23,20,41,11,2,2,14,28,22,16,9,33,16,19,17,3,6,4,28,15,7,54,9,20,21,31,1,10,2,11,17,14,14,8,9,13,17,14,5,18,3,8,11,3,13,1,8,10,1,6,21,19,14,40,12,10,13,18,18,18,1,12,28,15,58,7,21,21,21,23,12,12,12,12,30,12,13,34,24,25,14,14,16,15,15,9,18,49,4,48,43,22,12,18,2,14,4,3,13,49,15,19,20,18,27,27,27,27,26,8,17,7,10,13,13,6,11,14,22,18,12,12,11,17,7,32,23,9,26,9,32,12,16,19,7,8,7,4,13,5,8,7,6,27,29,18,23,22,5,50,43,18,14,20,20,23,7,21,27,27,16,21,14,13,15,21,21,56,9,13
16,15,15,17,22,22,25,28,3,5,2,7,8,8,12,13,12,11,16,21,23,20,24,21,27,47,17,24,27,24,45,15,3,5,18,30,27,20,13,37,17,23,18,7,5,5,32,17,6,58,13,23,25,32,7,14,4,14,20,18,18,11,13,9,13,10,6,17,4,12,13,5,10,6,7,13,6,1,25,22,17,44,14,15,16,22,22,22,7,13,32,17,62,12,25,25,25,27,16,15,15,15,34,14,17,35,27,29,18,18,19,19,19,12,23,53,6,52,46,26,15,22,6,18,4,4,17,52,19,23,24,19,27,27,27,27,26,5,19,9,14,9,8,1,16,10,26,14,16,16,16,13,11,33,27,4,28,9,33,16,20,17,6,6,6,4,15,4,6,5,3,31,33,19,25,25,9,54,47,21,17,24,25,28,7,25,31,31,17,24,18,17,19,23,23,60,6,17
21,19,21,19,23,27,30,33,23,20,22,18,24,18,21,17,14,14,20,15,20,4,8,9,14,31,12,15,18,20,37,19,23,21,23,18,31,22,18,28,20,7,16,22,20,23,23,21,18,49,18,8,10,20,22,16,23,27,16,20,22,25,23,26,23,26,24,21,22,21,27,22,24,21,19,16,21,25,1,3,10,35,16,19,17,5,5,6,21,15,37,19,53,25,21,21,21,19,11,11,11,11,39,28,21,23,18,20,13,13,15,14,14,15,24,57,23,44,38,10,25,17,23,20,23,23,23,44,14,27,28,21,24,24,24,24,24,22,21,18,19,27,27,25,21,25,10,25,18,19,19,27,17,21,12,27,15,17,21,19,21,22,21,21,21,23,17,23,21,23,24,36,37,18,13,10,20,46,39,10,12,24,23,32,19,9,15,15,19,10,22,22,23,11,11,51,22,21
18,17,18,16,20,24,28,30,20,17,19,15,21,15,18,15,12,11,17,12,18,2,5,6,12,29,10,13,15,18,34,17,20,19,20,15,29,19,15,25,17,5,14,19,17,21,21,18,15,47,16,5,7,17,20,14,20,25,13,17,20,22,21,23,20,24,22,19,20,19,24,19,22,18,17,13,19,22,3,1,7,33,13,17,14,2,2,3,19,13,35,16,51,22,19,19,19,17,9,8,8,8,37,25,19,20,16,18,11,10,12,12,12,13,22,55,20,41,35,7,22,15,20,17,21,20,20,41,11,25,26,19,22,22,22,22,21,20,18,15,17,25,24,22,18,22,8,23,16,16,17,24,14,18,9,25,13,15,19,16,19,20,18,19,18,20,14,21,19,20,21,34,35,15,10,7,18,43,36,8,9,21,21,30,17,7,13,12,17,7,20,19,21,8,8,49,20,19
14,12,13,16,19,20,23,26,16,12,15,11,17,10,13,12,10,6,17,15,21,5,9,9,15,32,11,16,18,19,37,14,16,14,16,18,24,19,13,28,18,8,16,15,12,16,24,15,11,50,13,8,10,21,15,14,15,20,14,17,15,18,16,18,17,19,17,19,15,14,20,14,17,13,12,9,14,17,10,7,1,36,12,14,9,7,7,7,14,11,30,15,54,17,20,20,20,20,4,4,4,4,32,21,14,24,19,21,12,12,13,13,13,8,21,50,15,44,38,11,18,16,15,17,16,15,15,44,4,20,21,17,25,25,25,25,24,15,17,11,16,20,20,17,18,17,11,21,16,16,17,21,10,22,12,20,16,10,22,16,19,20,13,14,13,15,13,16,14,15,17,29,30,17,13,10,13,46,39,9,6,22,22,25,12,10,16,16,15,10,15,15,16,11,11,52,15,14
34,36,32,31,29,42,45,47,42,39,41,37,45,39,36,32,38,35,45,40,46,30,29,34,38,32,27,19,17,24,2,34,42,40,37,42,46,34,33,13,45,30,42,41,40,42,17,43,39,14,33,28,30,44,41,31,42,43,23,32,38,40,39,47,46,48,43,46,41,37,43,41,45,40,40,37,40,44,35,33,36,1,39,34,31,32,32,32,40,39,52,42,18,40,25,25,25,23,38,37,37,37,53,44,36,47,18,19,28,27,29,26,29,36,36,72,42,9,3,31,41,24,41,32,42,42,34,9,34,43,43,45,50,50,50,50,49,43,44,39,34,48,48,44,35,46,29,50,33,33,34,49,38,45,32,47,39,38,45,33,33,47,41,42,41,42,40,43,42,43,43,51,52,43,38,27,37,11,4,36,38,27,27,47,40,30,33,36,43,35,36,35,36,36,36,17,43,36
8,6,7,10,13,14,17,20,13,11,11,9,11,5,7,10,1,5,8,11,15,11,14,10,16,38,12,19,22,17,40,10,13,12,10,20,18,13,11,32,9,14,7,13,10,14,27,8,8,53,11,14,16,22,13,12,14,14,16,11,9,11,10,13,9,13,15,10,13,8,14,13,11,12,7,3,12,14,16,13,12,39,1,12,11,13,13,12,12,2,24,6,57,11,18,18,18,20,10,10,10,10,26,14,8,25,22,24,13,13,15,14,14,6,15,44,14,47,41,16,12,17,14,11,13,13,9,47,13,14,15,8,19,19,19,19,19,10,8,9,15,15,14,14,16,12,17,14,14,14,15,13,8,23,18,16,17,7,23,14,12,11,11,11,11,13,4,13,11,13,13,23,24,8,14,16,12,49,42,15,12,16,17,19,11,16,22,21,6,13,9,9,10,12,12,54,9,8
9,10,6,5,10,17,20,23,12,9,12,8,17,11,7,2,11,7,18,20,24,14,15,18,24,38,7,14,17,13,35,4,12,10,12,27,21,8,2,26,18,17,16,11,12,13,22,14,12,48,2,17,17,29,12,3,12,13,10,6,13,11,9,19,17,20,14,19,12,7,13,11,18,10,13,10,10,15,19,17,14,34,12,1,11,16,16,16,11,12,27,15,52,11,14,14,14,16,13,12,12,12,29,14,9,32,17,19,8,8,9,9,9,9,10,47,12,42,36,17,11,12,12,6,12,12,8,42,14,17,18,18,28,28,28,28,28,14,17,12,6,21,20,15,7,18,17,22,5,5,6,21,9,30,19,17,25,11,31,3,7,20,13,13,13,12,13,13,13,14,14,26,27,18,22,18,9,44,37,18,14,12,12,22,12,16,23,22,16,19,11,10,10,20,20,50,15,11
13,11,13,11,15,19,22,25,15,12,14,10,16,9,13,9,9,5,16,19,23,12,12,16,21,35,4,11,14,12,32,11,15,13,15,25,23,14,10,24,17,15,15,14,12,15,19,14,10,45,10,15,14,27,14,8,14,19,7,12,14,17,15,18,16,19,16,18,14,13,19,14,16,13,11,8,13,16,17,14,9,31,11,11,1,14,14,13,13,10,29,14,49,17,13,13,13,15,11,10,10,10,31,20,13,30,14,16,5,5,6,6,6,7,16,49,15,39,33,14,17,9,14,12,15,14,15,39,5,19,20,16,27,27,27,27,26,14,16,10,11,19,19,16,12,17,15,21,10,10,11,20,9,28,16,19,22,9,28,10,13,19,13,13,13,15,12,15,13,15,16,28,29,17,20,16,12,41,34,13,12,15,15,24,11,14,20,19,14,17,14,14,15,18,18,47,14,13
18,16,18,16,20,24,27,30,20,17,20,16,21,15,18,14,11,11,17,12,17,2,5,6,11,28,9,12,15,17,34,16,20,18,20,15,28,19,15,25,17,4,13,19,17,21,20,18,16,46,15,5,7,17,20,13,20,24,13,17,20,22,20,23,20,23,22,18,20,19,24,19,21,18,17,13,18,22,5,2,7,32,13,16,14,1,4,3,19,12,34,16,50,22,18,18,18,16,9,10,10,10,36,25,19,20,16,17,10,10,12,11,11,13,21,54,20,41,35,7,22,14,20,17,20,20,20,41,11,25,25,19,21,21,21,21,21,20,18,16,16,25,24,22,18,22,7,22,15,16,16,24,15,18,9,25,12,15,18,16,18,19,18,19,18,20,14,21,19,20,22,33,35,15,10,7,18,43,36,7,9,21,20,29,17,7,12,12,16,7,19,19,20,8,8,48,19,18
18,16,18,16,20,24,27,30,20,17,20,16,21,15,18,14,11,11,17,12,17,2,5,6,11,28,9,12,15,17,34,16,20,18,20,15,28,19,15,25,17,4,13,19,17,21,20,18,16,46,15,5,7,17,20,13,20,24,13,17,20,22,20,23,20,23,22,18,20,19,24,19,21,18,17,13,18,22,5,2,7,32,13,16,14,4,1,3,19,12,34,16,50,22,18,18,18,16,9,10,10,10,36,25,19,20,16,17,10,10,12,11,11,13,21,54,20,41,35,7,22,14,20,17,20,20,20,41,11,25,25,19,21,21,21,21,21,20,18,16,16,25,24,22,18,22,7,22,15,16,16,24,15,18,9,25,12,15,18,16,18,19,18,19,18,20,14,21,19,20,22,33,35,15,10,7,18,43,36,7,9,21,20,29,17,7,12,12,16,7,19,19,20,8,8,48,19,18
17,16,17,15,20,23,27,30,20,17,19,15,21,14,17,14,11,11,16,11,17,1,5,5,11,28,9,12,14,17,33,16,20,18,19,14,28,18,15,24,16,4,13,19,17,20,20,18,15,46,15,4,6,17,19,13,20,24,12,16,19,21,20,22,19,23,21,18,19,18,24,19,21,18,16,13,18,22,6,3,7,32,12,16,13,3,3,1,18,12,34,15,50,21,18,18,18,16,8,11,11,11,36,24,18,20,15,17,10,10,11,11,11,12,21,54,20,40,34,7,22,14,19,16,20,19,19,40,11,24,25,18,21,21,21,21,20,20,17,15,16,24,24,22,17,22,7,22,15,15,16,23,14,18,8,24,12,14,18,15,18,19,18,18,18,20,13,21,18,20,21,33,34,14,9,6,18,42,35,7,8,20,20,29,17,6,12,12,16,6,19,18,20,7,7,48,19,18
13,11,11,13,18,18,21,24,3,1,4,3,11,8,8,9,11,7,16,20,23,17,20,19,25,43,13,20,23,20,41,11,3,1,14,29,23,16,9,33,16,19,17,3,6,3,28,15,7,54,9,20,21,31,2,10,3,12,17,14,14,9,9,13,17,14,4,18,2,8,12,2,13,1,9,10,1,7,21,19,14,40,12,11,13,19,19,18,1,12,28,15,58,8,21,21,21,23,12,12,12,12,30,13,13,34,24,25,14,14,16,15,15,9,19,49,3,48,43,22,12,18,3,14,3,3,13,49,15,19,20,18,27,27,27,27,26,8,17,7,10,13,13,7,12,14,22,18,12,12,12,17,7,32,23,10,26,9,32,12,16,19,7,8,7,3,13,4,8,7,6,27,29,18,23,22,6,50,43,18,14,20,21,24,7,21,27,27,16,21,14,14,15,21,21,56,9,13
7,6,7,9,13,13,16,19,13,10,11,9,11,4,7,10,1,4,8,10,14,10,14,10,16,37,12,19,21,17,39,9,13,12,9,19,17,12,10,31,8,13,6,12,9,13,27,7,7,53,10,14,15,21,13,11,13,13,15,10,9,11,10,12,9,12,14,9,13,8,13,12,11,11,6,2,12,13,15,13,11,39,2,12,10,12,12,12,12,1,23,5,57,11,18,18,18,20,10,9,9,9,25,14,8,24,22,24,13,12,14,14,14,6,15,44,13,46,40,16,11,16,13,10,13,13,9,46,13,14,15,8,18,18,18,18,18,10,7,9,14,14,14,13,16,11,16,14,13,14,14,13,8,22,17,16,17,7,22,13,12,11,10,11,10,12,3,12,11,12,13,22,24,8,14,16,11,48,41,15,11,15,17,18,10,15,21,21,6,13,9,8,9,12,12,54,9,8
17,17,21,23,22,11,7,9,29,27,30,28,33,26,21,25,22,23,30,32,36,32,36,31,37,56,29,32,34,27,51,23,30,28,15,40,15,26,26,45,30,35,28,25,29,30,40,29,27,66,26,36,37,43,30,26,30,25,32,24,15,25,24,34,31,34,31,31,29,22,25,28,33,28,28,21,28,32,37,35,30,52,24,27,29,34,34,34,28,23,1,27,70,25,28,28,28,30,29,28,28,28,15,26,20,46,35,37,30,30,32,31,31,25,28,34,29,58,52,38,25,34,30,24,30,29,23,58,32,11,12,30,40,40,40,40,40,32,29,28,30,36,36,32,31,33,38,36,28,29,29,35,27,44,39,35,38,27,44,27,26,32,30,31,30,30,25,31,31,32,32,7,14,30,35,38,29,60,53,34,30,25,26,16,29,37,43,43,28,32,19,18,20,33,33,66,31,19
11,9,10,13,16,17,20,23,16,14,14,12,14,8,10,13,4,8,12,14,18,14,17,13,19,41,15,22,25,20,43,13,17,15,13,23,21,16,14,35,12,17,10,16,13,17,30,11,11,56,14,17,19,25,17,15,17,17,19,14,12,14,13,16,12,16,18,13,17,11,17,16,14,15,10,6,15,17,19,16,15,42,6,15,14,16,16,15,15,5,27,1,60,14,21,21,21,23,13,13,13,13,29,17,11,28,26,27,16,16,18,17,17,9,18,47,17,50,44,19,15,20,17,14,16,16,12,50,16,17,18,11,22,22,22,22,22,13,11,12,18,18,17,17,19,15,20,17,17,17,18,16,11,26,21,19,20,10,26,17,15,14,14,14,14,16,7,16,14,16,16,26,27,11,17,19,15,52,45,18,15,19,20,22,14,19,25,24,9,16,12,12,13,15,15,57,12,11
52,54,51,49,47,60,63,65,60,57,59,55,63,57,54,50,56,53,63,59,64,48,47,52,56,50,45,37,35,42,20,52,60,58,55,60,64,52,51,31,63,48,60,59,58,60,35,61,57,3,51,46,48,62,59,49,60,61,41,50,56,58,57,65,64,66,61,64,59,55,61,59,63,58,58,55,58,62,53,51,54,18,57,52,49,50,50,50,58,57,70,60,1,58,43,43,43,41,56,55,55,55,72,62,54,65,36,37,46,45,47,44,47,54,54,90,60,17,21,49,59,42,60,50,60,60,53,27,52,61,62,63,68,68,68,68,67,61,62,57,52,66,66,62,53,64,47,68,51,51,52,67,56,63,50,65,57,56,63,51,51,65,59,60,59,60,58,61,60,61,61,69,70,61,56,45,55,29,22,54,56,45,45,65,58,48,51,54,61,53,54,53,54,54,54,35,61,54
8,7,7,10,14,15,18,21,9,6,9,8,16,13,4,9,10,11,17,20,24,20,22,19,24,45,14,21,23,17,39,10,8,7,11,28,19,13,9,33,18,23,16,4,12,9,29,17,12,55,9,23,23,30,9,10,9,11,17,11,10,8,4,18,18,19,10,19,8,4,10,7,18,7,14,8,7,12,25,22,17,40,11,11,17,22,22,21,8,11,25,14,58,1,18,18,18,20,16,15,15,15,27,11,10,33,24,25,15,15,16,16,16,12,15,45,8,46,41,24,8,19,9,11,8,8,9,47,19,15,16,17,28,28,28,28,27,13,16,12,12,18,18,12,14,19,24,23,12,13,13,22,12,31,25,15,25,14,31,12,12,20,13,13,13,9,12,9,13,12,11,24,25,17,23,25,9,48,41,21,17,16,17,20,12,23,30,29,15,20,10,9,11,21,21,54,14,9
11,12,11,9,5,19,21,24,22,19,22,18,27,21,14,12,17,17,24,27,31,16,15,21,25,29,9,5,8,1,24,13,22,21,13,28,23,12,13,18,25,16,23,20,22,23,13,24,21,39,13,14,17,30,22,13,22,20,5,10,15,18,17,28,25,29,24,26,22,15,20,21,27,20,22,15,21,25,21,19,20,25,18,14,13,18,18,18,21,18,28,21,43,18,1,2,2,4,22,22,22,22,30,21,14,33,8,10,10,10,11,11,11,18,14,48,22,31,25,17,19,10,22,10,23,22,13,31,16,19,20,24,35,35,35,35,34,25,23,21,16,30,30,25,17,28,15,30,15,15,16,29,20,31,19,28,26,20,32,13,11,27,23,23,23,22,19,23,23,25,24,27,28,24,25,13,19,33,26,22,24,4,3,24,22,17,19,22,22,21,12,12,13,22,22,39,25,12
11,12,11,9,5,19,21,24,22,19,22,18,27,21,14,12,17,17,24,27,31,16,15,21,25,29,9,5,8,1,24,13,22,21,13,28,23,12,13,18,25,16,23,20,22,23,13,24,21,39,13,14,17,30,22,13,22,20,5,10,15,18,17,28,25,29,24,26,22,15,20,21,27,20,22,15,21,25,21,19,20,25,18,14,13,18,18,18,21,18,28,21,43,18,2,1,2,4,22,22,22,22,30,21,14,33,8,10,10,10,11,11,11,18,14,48,22,31,25,17,19,10,22,10,23,22,13,31,16,19,20,24,35,35,35,35,34,25,23,21,16,30,30,25,17,28,15,30,15,15,16,29,20,31,19,28,26,20,32,13,11,27,23,23,23,22,19,23,23,25,24,27,28,24,25,13,19,33,26,22,24,4,3,24,22,17,19,22,22,21,12,12,13,22,22,39,25,12
11,12,11,9,5,19,21,24,22,19,22,18,27,21,14,12,17,17,24,27,31,16,15,21,25,29,9,5,8,1,24,13,22,21,13,28,23,12,13,18,25,16,23,20,22,23,13,24,21,39,13,14,17,30,22,13,22,20,5,10,15,18,17,28,25,29,24,26,22,15,20,21,27,20,22,15,21,25,21,19,20,25,18,14,13,18,18,18,21,18,28,21,43,18,2,2,1,4,22,22,22,22,30,21,14,33,8,10,10,10,11,11,11,18,14,48,22,31,25,17,19,10,22,10,23,22,13,31,16,19,20,24,35,35,35,35,34,25,23,21,16,30,30,25,17,28,15,30,15,15,16,29,20,31,19,28,26,20,32,13,11,27,23,23,23,22,19,23,23,25,24,27,28,24,25,13,19,33,26,22,24,4,3,24,22,17,19,22,22,21,12,12,13,22,22,39,25,12
13,14,13,11,7,21,23,26,24,21,24,20,29,23,16,14,19,19,26,25,30,14,13,19,23,28,11,4,6,3,25,15,24,23,15,26,25,14,15,16,27,14,25,22,24,25,12,26,23,38,15,12,15,29,24,15,24,22,7,12,17,20,19,30,27,31,26,28,24,17,22,23,29,22,24,17,23,27,19,17,20,23,20,16,15,16,16,16,23,20,30,23,41,20,4,4,4,1,22,21,21,21,32,23,16,32,7,9,12,11,13,10,13,20,16,50,24,32,26,15,21,8,24,12,25,24,15,32,18,21,22,26,34,34,34,34,34,27,25,23,18,32,32,27,19,30,13,32,17,17,18,31,22,30,17,30,24,22,30,15,13,29,25,25,25,24,21,25,25,27,26,29,30,26,23,11,21,34,27,20,22,6,5,26,24,15,17,20,24,20,14,14,15,21,21,40,27,14
12,11,12,14,18,18,22,24,14,11,13,9,15,9,12,11,9,5,16,17,22,7,11,11,17,34,13,18,20,21,39,13,14,12,14,20,23,18,11,30,16,9,14,13,11,14,26,13,9,52,11,10,12,23,13,12,14,19,16,16,14,16,15,17,16,18,16,17,14,13,18,13,15,12,11,7,12,16,11,9,4,38,10,13,11,9,9,8,12,10,29,13,56,16,22,22,22,22,1,2,2,2,30,19,13,26,21,23,14,14,15,15,15,6,20,49,14,46,40,13,16,18,14,15,14,14,14,46,6,19,20,16,26,26,26,26,26,14,15,9,15,19,18,16,16,16,13,20,14,15,15,19,8,24,14,19,18,8,24,14,17,18,12,12,12,14,11,15,12,14,15,28,29,16,15,12,12,48,41,5,4,20,22,24,11,12,17,18,14,12,14,13,15,13,13,54,13,13
12,10,11,14,17,18,21,24,14,10,13,9,15,8,11,10,8,4,15,18,22,9,11,13,19,34,12,17,20,21,38,12,14,12,14,22,22,17,11,30,16,9,14,13,10,14,25,13,9,51,11,9,12,25,13,12,13,18,16,15,13,16,14,16,15,17,15,17,13,12,18,12,15,11,10,7,12,15,11,8,4,37,10,12,10,10,10,11,12,9,28,13,55,15,22,22,22,21,2,1,2,2,30,19,12,28,21,22,13,13,15,14,14,6,19,48,13,45,40,13,16,17,13,15,14,13,13,46,5,18,19,15,26,26,26,26,25,13,15,9,14,18,18,15,16,15,13,19,14,14,15,19,8,26,14,18,20,8,26,14,17,18,11,12,11,13,11,14,12,13,15,27,28,15,17,11,11,47,40,7,4,20,21,23,10,12,17,18,13,14,13,13,14,15,15,53,13,12
12,10,11,14,17,18,21,24,14,10,13,9,15,8,11,10,8,4,15,18,22,9,11,13,19,34,12,17,20,21,38,12,14,12,14,22,22,17,11,30,16,9,14,13,10,14,25,13,9,51,11,9,12,25,13,12,13,18,16,15,13,16,14,16,15,17,15,17,13,12,18,12,15,11,10,7,12,15,11,8,4,37,10,12,10,10,10,11,12,9,28,13,55,15,22,22,22,21,2,2,1,2,30,19,12,28,21,22,13,13,15,14,14,6,19,48,13,45,40,13,16,17,13,15,14,13,13,46,5,18,19,15,26,26,26,26,25,13,15,9,14,18,18,15,16,15,13,19,14,14,15,19,8,26,14,18,20,8,26,14,17,18,11,12,11,13,11,14,12,13,15,27,28,15,17,11,11,47,40,7,4,20,21,23,10,12,17,18,13,14,13,13,14,15,15,53,13,12
12,10,11,14,17,18,21,24,14,10,13,9,15,8,11,10,8,4,15,18,22,9,11,13,19,34,12,17,20,21,38,12,14,12,14,22,22,17,11,30,16,9,14,13,10,14,25,13,9,51,11,9,12,25,13,12,13,18,16,15,13,16,14,16,15,17,15,17,13,12,18,12,15,11,10,7,12,15,11,8,4,37,10,12,10,10,10,11,12,9,28,13,55,15,22,22,22,21,2,2,2,1,30,19,12,28,21,22,13,13,15,14,14,6,19,48,13,45,40,13,16,17,13,15,14,13,13,46,5,18,19,15,26,26,26,26,25,13,15,9,14,18,18,15,16,15,13,19,14,14,15,19,8,26,14,18,20,8,26,14,17,18,11,12,11,13,11,14,12,13,15,27,28,15,17,11,11,47,40,7,4,20,21,23,10,12,17,18,13,14,13,13,14,15,15,53,13,12
19,19,22,25,24,13,8,6,31,29,32,29,34,28,23,27,24,25,32,34,38,34,38,33,39,58,31,34,36,29,53,25,32,30,17,42,17,28,28,46,32,37,30,27,31,32,42,31,29,68,28,37,39,45,31,28,32,27,34,26,17,27,26,36,33,36,33,33,31,24,27,30,35,30,30,23,30,34,39,37,32,53,26,29,31,36,36,36,30,25,15,29,72,27,30,30,30,32,30,30,30,30,1,28,21,47,37,39,32,32,34,33,33,27,30,30,31,60,54,40,27,36,32,26,32,31,24,60,33,13,14,31,42,42,42,42,42,33,31,29,31,38,37,34,33,35,40,37,30,31,31,37,28,46,41,37,40,29,46,29,28,34,32,32,32,32,27,32,32,34,34,11,10,32,37,39,31,62,55,36,32,27,28,18,31,39,45,45,29,34,21,20,22,35,35,67,33,21
9,8,11,13,15,15,19,22,11,12,13,14,19,17,7,12,13,14,20,23,27,23,25,22,27,48,17,24,26,20,43,13,10,12,11,31,20,16,13,36,21,26,19,11,15,12,32,20,17,58,13,26,27,33,13,13,9,2,21,14,11,3,10,21,21,22,13,22,11,7,2,11,22,11,18,11,12,14,28,25,21,44,14,14,20,25,25,24,13,14,26,17,62,11,21,21,21,23,19,19,19,19,28,1,10,36,27,29,18,18,20,19,19,15,19,46,12,50,44,27,7,22,12,14,12,11,13,50,22,16,17,20,31,31,31,31,30,17,19,18,16,22,21,14,18,22,27,26,15,16,16,25,17,34,29,17,28,17,34,16,16,23,16,17,16,12,15,12,16,15,15,25,26,20,26,28,15,52,45,24,21,17,19,21,17,27,33,32,18,23,11,10,12,24,24,58,18,10
3,2,3,5,8,9,13,15,14,12,14,12,17,10,5,7,7,8,14,16,21,17,19,15,21,40,11,16,18,13,35,5,14,13,5,25,14,8,8,28,14,20,12,9,13,14,24,13,12,50,8,20,21,27,14,9,15,9,15,6,5,10,8,18,15,19,15,16,13,6,9,13,17,13,12,5,13,17,21,19,14,36,8,9,13,19,19,18,13,8,20,11,54,10,14,14,14,16,13,12,12,12,21,10,1,30,19,21,12,12,14,13,13,9,10,40,14,42,36,21,10,16,14,6,14,14,5,42,16,10,11,14,25,25,25,25,24,16,13,12,12,20,20,17,13,18,22,20,11,11,12,19,11,28,23,20,22,11,28,9,8,17,14,15,14,14,9,15,15,16,16,19,20,14,19,22,13,44,37,18,14,11,12,15,13,21,27,26,12,16,4,4,3,17,17,50,15,4
